,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
53,0.265182222,0.302881855,0.305035802,0.029602202,0.136834773,0.270937169,0.170205301,0.117958362,-0.024979849,-0.131297578,-0.128655016,0.107150871,0.337679527,0.25264708,0.132118771,0.122754587,-0.014680758,0.385045693,0.139285895,0.117998012,-0.099908315,-0.172615518,-0.150749255,0.204359721
54,0.366418783,0.365049348,0.285546768,-0.117017872,0.096816358,0.2556397,0.229235636,0.121486412,-0.031461109,-0.095821187,-0.129291853,0.115340615,0.390220811,0.304612781,0.162385496,-0.081564797,-0.035589691,0.37300112,0.173357782,0.081769458,-0.100182689,-0.112579378,-0.103935841,0.304554819
55,0.37750156,0.354465577,0.352933293,-0.10873956,0.146851379,0.361751989,0.293997095,0.19081409,0.048237505,-0.094922181,-0.11221871,0.215430028,0.442970786,0.32624964,0.151287807,0.076684619,0.148090172,0.407729628,0.248772427,0.176086626,-0.153810745,-0.086314932,-0.071020456,0.254376523
56,0.33750363,0.302713195,0.280012266,-0.064711693,0.273005145,0.180512154,0.286455225,0.065494301,-0.06150329,-0.141819774,-0.20795197,0.093486961,0.359728846,0.384141904,0.123263606,-0.023548885,0.088445182,0.280569039,0.189029872,0.086369854,-0.240419286,-0.181305924,-0.204115612,0.21468204
57,0.40085617,0.48500718,0.214793115,-0.127247413,0.125809297,0.309790208,0.26513006,0.246051705,-0.010233163,-0.032569947,-0.079553329,0.186378928,0.417916447,0.450817736,0.117368249,-0.071109509,0.007856739,0.333853091,0.243403163,0.172590684,-0.030138807,-0.072174633,-0.105898802,0.304254028
58,0.3913098,0.341956339,0.364753131,-0.142519182,0.185421872,0.331956959,0.337710222,0.132022476,-0.015100686,-0.061130107,-0.110902856,0.169258882,0.451433535,0.334152255,0.251026803,0.001659445,0.084379308,0.39155312,0.247094079,0.090707358,-0.061257904,-0.091437003,-0.10734432,0.331936309
59,0.273966816,0.32637367,0.371668536,-0.160114433,0.161664504,0.191169445,0.292268242,0.160054686,-0.061508161,-0.122635446,-0.131851744,0.137491721,0.329253975,0.366068697,0.273412494,-0.029563812,0.053918897,0.356805862,0.20114996,0.087796496,-0.149184832,-0.152016953,-0.089471268,0.276220829
60,0.366060952,0.35169028,0.359705374,-0.194611571,-0.080959438,0.285893293,0.415342186,0.233093131,0.008312277,-0.03430024,-0.039792364,0.129163181,0.387910341,0.324836228,0.179472412,-0.12727674,-0.033503829,0.394844918,0.299242888,0.194146902,-0.006895831,-0.05484882,0.031000963,0.275662481
61,0.346810403,0.267573043,0.253615429,-0.03489305,0.106704571,0.244344897,0.260706912,0.112985239,0.032770654,-0.001508141,-0.03078574,0.090565969,0.332471852,0.177784216,0.107688149,0.077966048,0.021872594,0.299598077,0.169470317,0.022139187,0.032531468,-0.00482732,-0.062258127,0.201721776
62,0.3945842,0.295877808,0.300503154,-0.063414575,0.187036798,0.17144635,0.266286693,-0.061378393,-0.117784301,-0.070841054,-0.162336575,0.136006925,0.441961368,0.314945223,0.223321973,0.020329692,0.051291903,0.308143453,0.152656054,-0.115084836,-0.167032692,-0.066862876,-0.179595133,0.243311245
