,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
4509,0.361554394,0.31282532,0.361091535,-0.237836425,-0.221543609,-0.237835949,-0.178309108,-0.237172525,-0.237927216,-0.228333087,-0.108677264,-0.196163241,0.395945159,0.283949563,0.267929409,-0.090174051,-0.219100104,0.381187352,-0.256780753,-0.237168932,-0.237900212,-0.231941417,-0.099564884,-0.204879082
4510,0.312931416,0.110187458,0.346003558,-0.204443571,-0.195401602,-0.204443088,-0.187201316,-0.204154264,-0.20446981,-0.200721316,0.008102502,-0.191913671,0.359258418,0.046685942,0.218174383,-0.044062952,-0.199007859,0.365253117,-0.216106076,-0.204170898,-0.204499409,-0.21054436,0.011703331,-0.195059809
4511,0.414358305,0.370882686,0.325368229,-0.103134392,-0.113736711,-0.103133643,-0.05502002,-0.103007538,-0.10317242,-0.094158002,0.089084929,-0.04334263,0.484619585,0.282689727,0.279047644,0.025330452,-0.127632714,0.424095848,-0.123303786,-0.102807413,-0.103165932,-0.110141294,0.10424382,-0.060287341
4512,0.385777619,0.243886132,0.277724244,-0.116965614,-0.093829204,-0.116965563,-0.064219926,-0.117295098,-0.116973385,-0.103262939,0.012662036,-0.124425312,0.447013422,0.218105918,0.220019504,-0.044374519,-0.073722787,0.180378775,-0.110585675,-0.117101304,-0.116971651,-0.118937701,0.023216425,-0.122651192
4513,0.276965385,0.302803481,0.077984064,-0.213832478,-0.167605325,-0.213832299,-0.201056537,-0.213923083,-0.213774126,-0.204771488,0.025718584,-0.20679255,0.356256254,0.240266506,0.122845448,0.065266942,-0.145278788,0.127973104,-0.229447821,-0.213788706,-0.213790395,-0.224738767,0.044794945,-0.207897615
4514,0.430382771,0.21394262,0.290616066,-0.139174133,-0.129506301,-0.139173559,-0.154557398,-0.139309898,-0.139204314,-0.132400448,0.039534298,-0.115020572,0.455943171,0.115159601,0.25197286,-0.090087454,-0.137925174,0.140252797,-0.165701813,-0.139080465,-0.139203426,-0.144164571,0.059846007,-0.126424022
4515,0.322091901,0.22046181,0.306180781,-0.273102471,-0.244987225,-0.273102111,-0.292083332,-0.272465511,-0.273109561,-0.256287382,-0.028851145,-0.23250778,0.42932382,0.151494031,0.241587069,-0.132807604,-0.242643865,0.216693473,-0.323417783,-0.272522371,-0.273108539,-0.276901945,-0.02835231,-0.234120537
4516,0.369837573,0.316811864,0.15953371,-0.153592825,-0.128524153,-0.153592535,-0.103738302,-0.15352561,-0.153589242,-0.129852609,0.036436603,-0.138780902,0.433602862,0.140787118,0.15905994,0.029475082,-0.101253036,0.16852797,-0.164059453,-0.153376491,-0.15360839,-0.144390847,0.055356927,-0.150190656
4517,0.380883083,0.206373126,0.309323414,-0.13942233,-0.188046937,-0.139421674,-0.1863021,-0.13939186,-0.139424409,-0.115938721,0.033159364,-0.074975593,0.425766287,0.060668978,0.31052623,0.045237046,-0.195613887,0.240421006,-0.174434256,-0.139268676,-0.139426288,-0.129406256,0.041691827,-0.094343738
4518,0.353440099,0.252223324,0.34745609,-0.179819252,-0.188135563,-0.179818638,-0.18570496,-0.180040474,-0.179840633,-0.167740914,-0.083510691,-0.156874424,0.479392544,0.203778125,0.239148572,-0.020997351,-0.190119134,0.367789747,-0.200628489,-0.179911254,-0.179832019,-0.184282889,-0.054940678,-0.173760952
