,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
55,0.334787479,0.350404661,0.115068988,0.003505492,0.026164081,0.426705018,0.308105816,0.153764206,0.014952056,0.298405807,0.170239654,0.294942216,0.34687275,0.24203682,0.089122626,0.127422307,0.120280441,0.435534984,0.346540986,0.215284666,0.310913953,0.158825373,0.280297788,0.202745976
56,0.256627092,0.35912191,0.251537006,0.073150092,0.03552988,0.383123597,0.190077706,0.184053756,-0.028125596,0.21989846,0.127775891,0.326533857,0.325190983,0.201864886,0.164829242,0.155821041,0.054165122,0.416312675,0.314454745,0.218879817,0.18983642,0.236150563,0.178063867,0.262227455
57,0.377696299,0.489196404,0.286289144,0.090696897,-0.083104555,0.366921278,0.194805896,0.231246759,0.11386129,0.268454348,0.036010632,0.364820821,0.428402304,0.360777479,0.193607061,0.168280743,-0.011486894,0.364198888,0.312518651,0.257749423,0.298671259,0.077910906,0.154030057,0.345492792
58,0.310979261,0.370460423,0.276261094,0.01807945,-0.135638467,0.48562529,0.292809112,0.215943431,0.047386215,0.212475455,0.079369314,0.372720816,0.35596194,0.263743813,0.18786165,0.022164896,0.022081905,0.470233442,0.3545718,0.215610808,0.31479904,0.067483123,0.170776394,0.383460394
59,0.369605407,0.313828623,0.284060601,-0.032168558,-0.001954352,0.406982434,0.207381693,0.065455668,0.113547598,0.182677733,0.052727328,0.290722625,0.28206144,0.306416366,0.256647298,-0.003845345,0.040745492,0.445237268,0.33004759,0.226791291,0.304716969,0.136021162,0.09265792,0.31196732
60,0.347676233,0.37370541,0.246291798,-0.023802663,-0.200671644,0.462990273,0.282898636,0.328092217,0.126408013,0.277730844,0.002836015,0.423873884,0.279030496,0.289662648,0.096399432,-0.048896767,-0.080297457,0.477155429,0.430513703,0.301804556,0.309229084,0.045641663,0.184663064,0.391430726
61,0.27713666,0.252440476,0.207925432,0.062804399,-0.107616707,0.320038352,0.209781514,0.069242603,-0.070359456,0.301434518,0.098222135,0.363861252,0.201057234,0.14050633,0.144484709,0.097540329,-0.052787734,0.293551604,0.205852945,0.015710753,0.314308227,0.113411903,0.090369831,0.277433717
62,0.375136934,0.348798121,0.418656252,0.10013034,-0.079114287,0.459935216,0.276748246,0.195456962,-0.121861773,0.247302185,0.144585425,0.346693357,0.46711497,0.227608645,0.234178932,0.21881536,-0.07632427,0.449832909,0.311819709,0.067438256,0.250873645,0.250300355,0.194113183,0.315552672
63,0.381836308,0.315879416,0.25468015,0.100117516,0.113269584,0.393276315,0.249730949,0.151990793,0.004051641,0.28300671,0.04614883,0.337452603,0.4356976,0.28856703,0.207120427,0.128951268,0.049991363,0.462226176,0.355369478,0.24036276,0.36681457,0.186146988,0.103917477,0.243611326
64,0.303124148,0.183312201,0.247351028,-0.02539679,-0.085041269,0.435580319,0.22391491,0.106052159,0.118917209,0.196181196,0.062740952,0.297706727,0.310880286,0.169484146,0.161601986,0.103851002,0.049999415,0.392411355,0.296552927,0.090648553,0.295203573,0.045538558,0.191949238,0.254457876
65,0.452992022,0.412463606,0.218509438,-0.157953002,-0.101235359,0.536415398,0.378745197,0.197355577,0.112758654,0.305585264,0.074881042,0.427995535,0.436502157,0.265404535,0.148347086,0.044591301,-0.008716839,0.552006867,0.444262,0.198609229,0.288030135,0.140081332,0.157586391,0.41265113
66,0.38308089,0.288515019,0.232860514,0.037148052,-0.098026512,0.426718252,0.238085673,0.10864019,-0.065228437,0.263583154,0.12121119,0.227889438,0.392837244,0.231363074,0.167348775,0.057260948,0.018631193,0.431385808,0.344757518,0.159602753,0.234725923,0.134443732,0.202223006,0.293473397
67,0.256449857,0.241859126,0.284356754,-0.006283501,-0.042731483,0.472594801,0.257580804,0.205931743,0.121801808,0.176394343,0.119831109,0.35959811,0.326122255,0.24401034,0.07228355,0.028072684,0.048892588,0.536648979,0.365671472,0.220645447,0.289665425,0.131375151,0.207386436,0.310656898
68,0.303635419,0.270195507,0.274598966,-0.091410285,-0.094453208,0.468098931,0.284764391,0.271428813,0.05572796,0.109456643,0.056110848,0.357692734,0.270672789,0.244011205,0.149500405,0.067589954,-0.016285905,0.464681978,0.283974724,0.239385162,0.25452194,0.083004589,0.136250555,0.36223298
69,0.282551613,0.400383994,0.359802777,0.024995268,-0.213832998,0.36250048,0.228340162,0.346528431,0.052191599,0.156762261,-0.01083009,0.357105912,0.326220647,0.371943255,0.21646435,0.020043465,-0.117797899,0.438766323,0.37547266,0.257113584,0.321310107,0.138595793,0.096223163,0.317492878
70,0.309051435,0.391724425,0.168405615,0.073499961,0.01230689,0.392845163,0.173600678,0.066743287,0.033575194,0.293666494,0.10768022,0.360848737,0.252975115,0.317350689,0.039115656,0.081985533,0.150229772,0.431829937,0.302771513,0.199773438,0.408928953,0.137443968,0.231126641,0.413456421
