,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
2610,0.1516628,0.046041057,0.024761048,-0.033327933,-0.03828097,-0.03332771,-0.04797082,-0.032935662,-0.033331517,-0.03182721,-0.019203204,-0.036563652,0.24246347,-0.073430273,-0.003290706,-0.081876434,-0.038684069,0.068478821,-0.044553972,-0.032955935,-0.033302582,-0.03216821,-0.018142667,-0.039680405
2611,0.051283789,0.007376661,-0.028445812,-0.016545447,-0.020550481,-0.016545218,-0.034341525,-0.016670008,-0.016599734,-0.016542749,0.009178274,-0.021656227,0.142097635,-0.099231995,-0.010182186,-0.096579586,-0.02108453,-0.051138232,-0.030496783,-0.016448341,-0.016588297,-0.016628374,0.009247875,-0.022116883
2612,0.152763043,0.046026988,-0.024107668,-0.044981019,-0.049804776,-0.044980855,-0.048030374,-0.045006324,-0.045050839,-0.046581207,-0.031410021,-0.04446835,0.190653965,-0.140831271,0.006627321,-0.108999575,-0.051086705,0.12235644,-0.044876367,-0.044829344,-0.044992299,-0.047197837,-0.031072295,-0.044702888
2613,0.08971249,0.062339958,0.144955937,-0.036520701,-0.0390269,-0.036520387,-0.075742168,-0.036605361,-0.036497655,-0.033792154,-0.011425718,-0.041599526,0.15879477,-0.129227216,0.021906,-0.047641295,-0.038684957,0.069166381,-0.062896247,-0.036441588,-0.036516173,-0.03431631,-0.008599522,-0.041496242
2614,0.098283176,0.025910214,-0.071032869,-0.057624455,-0.062316351,-0.057624325,-0.079403563,-0.057816413,-0.057509588,-0.058794057,-0.043516878,-0.059247294,0.174529097,-0.180351827,-0.049904246,-0.077282167,-0.063143194,0.009870574,-0.071647855,-0.057631164,-0.057537807,-0.059160347,-0.043953968,-0.061222481
2615,0.032139068,0.009691563,0.015371131,-0.027695651,-0.034297387,-0.027695425,-0.044816564,-0.027657511,-0.027734001,-0.028231994,-0.012272775,-0.030984855,0.159997703,-0.192331074,0.001332545,-0.071258104,-0.035615836,0.044346608,-0.038099961,-0.027491763,-0.027732282,-0.028738378,-0.010772624,-0.033260102
2616,0.100926287,0.092156263,0.018232001,-0.025446182,-0.030127239,-0.025445806,-0.034321504,-0.024909661,-0.025503657,-0.024965671,0.011708586,-0.03110135,0.198793972,-0.094791902,-0.007044,-0.073031809,-0.030148729,0.103588433,-0.034932773,-0.024927302,-0.02546063,-0.025177029,0.013519825,-0.032123571
2617,0.061345705,-0.003129904,-0.021381214,-0.049002389,-0.05149501,-0.049002135,-0.060337092,-0.048507705,-0.048989342,-0.048886665,-0.013840764,-0.0467108,0.098413137,-0.13577554,0.021182576,-0.102854114,-0.051388178,0.113020407,-0.058186239,-0.04862778,-0.048969901,-0.049676763,-0.014379344,-0.047885102
2618,0.121748394,0.056184896,-0.007848334,-0.029573035,-0.035949416,-0.029572784,-0.023779405,-0.029467442,-0.029667349,-0.031178978,0.000315369,-0.034753341,0.177433613,-0.065619296,-0.049790442,-0.066697561,-0.037134686,-0.074997888,-0.025460959,-0.029456174,-0.029574548,-0.032060881,0.001501907,-0.037472732
2619,0.021151907,0.114077733,0.008569847,-0.036818602,-0.038118764,-0.036818275,-0.067743629,-0.036192663,-0.036735111,-0.037301036,-0.023062529,-0.033968742,0.08117895,-0.044520483,-0.005216346,-0.084041338,-0.038528926,0.105988181,-0.056926072,-0.036363543,-0.036754698,-0.037707338,-0.022591701,-0.035968605
2620,0.204792677,0.017083556,0.138078739,-0.022799323,-0.026371997,-0.022799246,-0.052749739,-0.022610922,-0.022807558,-0.019802087,0.003228398,-0.029216236,0.290757659,-0.088546783,0.074367824,-0.061916492,-0.026802676,0.096340492,-0.041654449,-0.022599392,-0.022796303,-0.020362965,0.006135303,-0.029553893
2621,0.078800583,-0.035410278,0.011200253,-0.029688798,-0.021631699,-0.029688715,-0.0546271,-0.029061221,-0.029786362,-0.028343838,-0.01501589,-0.03096425,0.101885951,-0.138834128,0.003380762,-0.077813342,-0.020822104,-0.078988916,-0.045879525,-0.029228796,-0.029724364,-0.028614457,-0.015314084,-0.031486232
2622,-0.000724346,-0.03989414,0.046586698,-0.055943953,-0.060034159,-0.055943655,-0.085550066,-0.056235671,-0.055976354,-0.055896205,-0.030113169,-0.056708235,0.042660029,-0.175804858,0.015348195,-0.183578069,-0.06159453,-0.018550576,-0.077046829,-0.056021113,-0.055986669,-0.05655168,-0.027715631,-0.058010782
2623,0.023457198,0.064472529,-0.019892089,-0.020679229,-0.023421792,-0.0206789,-0.069276019,-0.020501242,-0.020576761,-0.023483697,-0.003884958,-0.017102728,0.121991673,-0.048209148,0.007294521,-0.082122247,-0.023904755,-0.025637315,-0.052139689,-0.020537401,-0.020571028,-0.024071903,-0.003624124,-0.018260983
2624,0.116308228,0.041863926,0.044607175,-0.067801713,-0.070723617,-0.067801646,-0.058306366,-0.068009594,-0.067757635,-0.066187652,-0.0537113,-0.071541378,0.201146609,-0.065760741,-0.026363778,-0.093522397,-0.071809527,0.039065429,-0.061897323,-0.06784662,-0.067754959,-0.066450391,-0.053374824,-0.072495643
2625,0.085448104,0.009416484,-0.113253078,-0.094192417,-0.101028042,-0.094192165,-0.119195655,-0.093672757,-0.094092334,-0.097802375,-0.073782952,-0.096408142,0.119400397,-0.215744105,-0.132792646,-0.177931576,-0.103046071,-0.043543148,-0.108914544,-0.093659714,-0.094074216,-0.098650185,-0.072152175,-0.097710471
2626,0.126447035,0.012785298,-0.035984716,-0.042933897,-0.047506858,-0.04293375,-0.050963882,-0.04263294,-0.042950019,-0.042678533,-0.024373467,-0.048128882,0.213784015,-0.170860614,-0.046702862,-0.118899294,-0.048108429,0.06595573,-0.047985803,-0.042727635,-0.042922346,-0.043079173,-0.024734694,-0.049455654
