,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
25,0.339637372,0.251598555,0.232144758,-0.045946855,-0.053681189,-0.045944883,-0.006482042,-0.045693116,-0.046444821,-0.049997003,0.042465774,-0.010168296,0.41273815,0.049222839,0.233251985,0.068603636,-0.049831494,0.154271077,-0.01318372,-0.045026295,-0.046304502,-0.0522633,0.038059706,-0.033933885
26,0.364766219,0.312005025,0.262980701,-0.248509944,-0.189168104,-0.248508177,-0.195382325,-0.24664379,-0.24829936,-0.265658492,-0.005545364,-0.222483582,0.457068726,0.145497595,0.204925622,0.066147955,-0.171915088,0.241620674,-0.230138796,-0.247021376,-0.248628526,-0.271660098,0.006979427,-0.237663575
27,0.382001497,0.270765377,0.241293559,-0.34377572,-0.295297366,-0.343774124,-0.246623543,-0.341204941,-0.343648207,-0.323850569,-0.071324166,-0.279229696,0.384116115,0.15557878,0.229687541,0.006418915,-0.276068828,0.167732056,-0.284400086,-0.341857419,-0.343803538,-0.326451998,-0.065061424,-0.293872185
28,0.357263389,0.256674491,0.206505465,-0.151616033,-0.122206132,-0.151614615,-0.16757467,-0.151799269,-0.151913869,-0.138296598,0.008025769,-0.136653639,0.413663682,0.12540216,0.236093074,-0.12230391,-0.103025609,0.310329213,-0.176430774,-0.151695571,-0.152140591,-0.140772878,0.012826009,-0.149905696
29,0.407521415,0.278636674,0.255336265,-0.225371073,-0.233076981,-0.225370506,-0.183949927,-0.221747838,-0.225467174,-0.216995059,0.000840672,-0.179863198,0.473096247,0.138808726,0.251574883,-0.098457195,-0.223346786,0.311783925,-0.195143783,-0.222305297,-0.225917273,-0.221352332,-0.006131341,-0.198628087
30,0.407168506,0.378136082,0.382527479,-0.098506868,-0.103437348,-0.09850618,-0.079587925,-0.094166254,-0.09838983,-0.114735847,0.075578005,-0.07673274,0.515896107,0.318416223,0.31249169,0.000161041,-0.093636732,0.37158033,-0.095665897,-0.095278684,-0.098272741,-0.122533427,0.073804002,-0.085003053
31,0.27369957,0.21197132,0.127850043,-0.319247298,-0.266673231,-0.31924622,-0.275335988,-0.316658582,-0.319124141,-0.306518267,-0.095833992,-0.234229146,0.396637523,0.064020186,0.213124023,0.062572196,-0.244210376,0.269305528,-0.300253336,-0.317178425,-0.319012825,-0.309802006,-0.079391574,-0.252971919
32,0.250033748,0.120597846,0.249304996,-0.297088693,-0.254008852,-0.297086655,-0.204217673,-0.292406125,-0.296881623,-0.303934864,0.009814833,-0.21772922,0.358431081,-0.01840308,0.256162653,0.067903514,-0.24049084,0.352718814,-0.242149184,-0.293429631,-0.296867924,-0.307903664,0.002546642,-0.232693013
33,0.259404575,0.204479855,0.284713973,-0.215486339,-0.220229755,-0.215484546,-0.228414381,-0.212981894,-0.215486798,-0.206435854,-0.004775387,-0.155861429,0.335534253,0.095183938,0.234719163,-0.119862362,-0.210988214,0.306556957,-0.241757916,-0.21349129,-0.215433709,-0.207520422,0.007223117,-0.178196124
34,0.350379902,0.223327662,0.190069391,-0.065765711,-0.027827954,-0.065764842,-0.102406785,-0.060240702,-0.066320666,-0.066527227,0.102669052,-0.065124338,0.421062275,0.046097061,0.158804141,-0.012930084,-0.011559566,0.238511587,-0.106623491,-0.061731517,-0.066308056,-0.069746253,0.127367135,-0.064198215
35,0.330785876,0.242797399,0.309090067,-0.112133756,-0.101500981,-0.112131252,-0.189654669,-0.111779166,-0.111642727,-0.113102262,0.099301608,-0.093238568,0.409238382,0.092015523,0.236797113,0.050955803,-0.089641158,0.374678676,-0.184729446,-0.111760992,-0.111650216,-0.117074369,0.113300348,-0.114789704
36,0.330629145,0.239411047,0.242554972,-0.245897451,-0.17297308,-0.245895817,-0.273195121,-0.243988702,-0.246091193,-0.266696171,-0.037789763,-0.214928924,0.410486599,0.083047374,0.16255798,-0.032230131,-0.158364695,0.297804564,-0.276550967,-0.244739318,-0.246263234,-0.271745902,-0.01933502,-0.233261754
37,0.439537667,0.280283674,0.304907361,-0.074430178,-0.061257992,-0.074428918,-0.051280431,-0.068963245,-0.07480033,-0.06950449,0.139798501,-0.030039933,0.47233919,0.185121388,0.245891373,0.105165664,-0.047313144,0.301522307,-0.061105155,-0.069749736,-0.07473734,-0.073520846,0.149003757,-0.037779666
38,0.334352617,0.208016089,0.174753093,-0.292994401,-0.258066408,-0.29299254,-0.313799816,-0.288288171,-0.293873221,-0.28417208,-0.092138374,-0.267924301,0.39853499,0.124974642,0.190607701,0.002674689,-0.247957381,0.338824614,-0.335736846,-0.289597602,-0.293531266,-0.286245055,-0.073938332,-0.273055906
39,0.313455195,0.229684578,0.105542004,-0.306303331,-0.287909247,-0.306301968,-0.289535621,-0.304582751,-0.305843641,-0.309028925,-0.090891652,-0.228689752,0.39261904,0.07947645,0.170013268,-0.023430899,-0.274974005,0.206481611,-0.319355022,-0.305284818,-0.305926319,-0.31055059,-0.090823908,-0.26907929
40,0.434579457,0.351925347,0.319163943,-0.059492622,-0.049833903,-0.059490688,-0.018961022,-0.059019505,-0.059594436,-0.059500188,0.154799087,-0.015372659,0.502869156,0.192017678,0.241112562,0.062847728,-0.046518999,0.310527509,-0.035356703,-0.058223484,-0.059446862,-0.061749998,0.149452134,-0.022309551
41,0.435648614,0.339642332,0.221077077,-0.180574133,-0.145907317,-0.180573025,-0.246221149,-0.179283789,-0.180337383,-0.148927131,0.043301059,-0.143626389,0.454649745,0.175992632,0.184789819,0.034497713,-0.129583561,0.406802574,-0.262172355,-0.179634847,-0.180416026,-0.154162949,0.046990663,-0.157031126
42,0.439458241,0.239042366,0.353104039,-0.128493332,-0.118012901,-0.128492622,-0.015704533,-0.123246625,-0.129627116,-0.110823444,0.09196254,-0.113153669,0.464737531,0.170209639,0.233812006,0.021317485,-0.114688756,0.312402155,-0.046496145,-0.12420038,-0.128839445,-0.114610318,0.099634869,-0.126809427
43,0.44090633,0.410853786,0.252680477,-0.048664564,-0.064760853,-0.048661817,0.022141717,-0.047055637,-0.049158664,-0.040549016,0.205316498,-0.06261614,0.469887791,0.217676525,0.273382601,-0.08970083,-0.058469251,0.221501298,-4.04E-05,-0.046417519,-0.048752225,-0.045626205,0.222229437,-0.074007553
44,0.438281307,0.334515274,0.227150627,-0.117453908,-0.102203958,-0.11745274,-0.047579498,-0.114212503,-0.117640002,-0.122736442,0.118649272,-0.085564889,0.495048112,0.17041663,0.229330405,0.00579825,-0.091767044,0.191546243,-0.068103406,-0.113926884,-0.1175635,-0.1282066,0.125696792,-0.09904187
45,0.304047882,0.21479181,0.382238941,-0.132851536,-0.11140081,-0.132849579,-0.177705247,-0.129215902,-0.134240089,-0.11988515,0.058687631,-0.133194111,0.477521416,0.107322452,0.277910986,-0.091511558,-0.108613967,0.27958738,-0.176767417,-0.129904562,-0.133607106,-0.122606689,0.074890191,-0.141997033
46,0.313410412,0.231109046,0.207839751,-0.215564753,-0.163301273,-0.21556312,-0.164949528,-0.210996887,-0.216100458,-0.196822633,-0.004208422,-0.160905416,0.393081993,0.083710189,0.236161896,0.025445419,-0.145080867,0.254638045,-0.186001839,-0.212064274,-0.215733819,-0.200607636,-0.003366824,-0.174459075
47,0.419504757,0.26571326,0.325814875,-0.183524666,-0.155063805,-0.183523474,-0.084278953,-0.181497879,-0.185459714,-0.160579163,0.060611121,-0.143774786,0.5506433,0.173940065,0.242409129,-0.086159221,-0.146055886,0.494767329,-0.114061716,-0.180800486,-0.184414689,-0.166849759,0.080140761,-0.157310508
48,0.396561222,0.34033882,0.310494686,-0.059535478,-0.007102876,-0.05953442,-0.088724977,-0.051502663,-0.060250937,-0.062035414,0.115959662,-0.055528659,0.445895534,0.16233354,0.259171684,0.021485321,-0.001243275,0.171462848,-0.080644022,-0.053855209,-0.059866823,-0.070830958,0.116554011,-0.056989362
49,0.388451692,0.316187585,0.159266423,-0.098696062,-0.105850809,-0.09869423,-0.053308844,-0.090112549,-0.098394855,-0.10473247,0.117746531,-0.062864189,0.485786012,0.1460728,0.221383228,0.017092505,-0.104627019,0.177392742,-0.0541803,-0.092272999,-0.09844133,-0.109281818,0.111286342,-0.082363313
50,0.44493308,0.373212306,0.332334288,-0.113369436,-0.142859473,-0.113367843,-0.147134847,-0.108749833,-0.1141982,-0.100041935,0.09144605,-0.084345165,0.516971831,0.204529192,0.340036435,-0.006809564,-0.147316724,0.456508474,-0.14390144,-0.109756286,-0.113857368,-0.107605039,0.100051026,-0.099683573
51,0.336101963,0.370188983,0.220220203,-0.056310975,-0.127602827,-0.056308935,-0.046467064,-0.058903468,-0.056621301,-0.04985212,0.066740225,-0.046219053,0.394004187,0.288521148,0.277348792,0.060638719,-0.122465945,0.404207196,-0.050281542,-0.056508778,-0.056662571,-0.05215358,0.061616995,-0.063731868
52,0.41342228,0.341383375,0.367165773,-0.000155967,-0.00629594,-0.00015426,0.025492186,0.000494749,-0.000691082,-0.005132737,0.171128938,0.007638709,0.474979708,0.147176921,0.317700294,-0.034308732,-0.003877437,0.261584996,0.01643078,0.001248464,-0.000906107,-0.011772497,0.17245731,-0.006992203
53,0.262663254,0.306528896,0.299962245,-0.132935376,-0.098265779,-0.132932891,-0.15244057,-0.134023525,-0.1330991,-0.14342907,0.064070181,-0.129744244,0.373364916,0.18160835,0.218169401,0.067323714,-0.086393727,0.336378623,-0.162278347,-0.133453236,-0.133173615,-0.147642596,0.077504561,-0.135335477
54,0.347487886,0.283886683,0.256916252,-0.135623253,-0.183735035,-0.135621464,-0.147588916,-0.132740063,-0.136654871,-0.135849997,0.020380753,-0.104113835,0.436614173,0.135783549,0.227937492,-0.102723798,-0.186746046,0.378429664,-0.14850379,-0.133203656,-0.136252524,-0.139901447,0.02046443,-0.128805993
55,0.369709647,0.406309445,0.302486272,-0.114085348,-0.056530369,-0.114083225,-0.135608579,-0.109204484,-0.114396685,-0.120894913,0.100184803,-0.099426293,0.457372283,0.263792897,0.228009706,0.135151778,-0.041039414,0.3165287,-0.144052184,-0.109691216,-0.114281468,-0.12370764,0.110526189,-0.109954361
